Id,SalePrice
1987,195863.064957
1988,186147.301687
1989,207773.428604
1990,223798.536142
1991,210969.721733
1992,228323.683117
1993,185511.96059
1994,250048.263277
1995,182195.910132
1996,256109.003522
1997,315179.371641
1998,291054.789721
1999,270392.565558
2000,302921.216545
2001,305575.325763
2002,259198.803046
2003,261703.004469
2004,286300.120162
2005,251262.593226
2006,219674.497429
2007,259888.605709
2008,224265.91058
2009,203185.770602
2010,222828.66478
2011,125382.642689
2012,193918.951387
2013,193763.704386
2014,209440.448221
2015,230312.603375
2016,205207.187903
2017,222261.512392
2018,101796.010767
2019,131231.51864
2020,70071.0059322
2021,94071.1408184
2022,189944.610994
2023,157624.535775
2024,267045.131545
2025,319871.340787
2026,190337.392555
2027,165019.694839
2028,163424.121664
2029,164870.051631
2030,277364.087251
2031,248814.625233
2032,275181.769737
2033,269603.10728
2034,179724.151357
2035,204118.872343
2036,212489.558697
2037,217800.110582
2038,333044.607236
2039,229452.279393
2040,329250.336189
2041,309450.889115
2042,208544.750995
2043,179741.842538
2044,179518.384739
2045,217731.309809
2046,131648.97776
2047,148486.586258
2048,147668.075438
2049,130987.008151
2050,193625.976389
2051,99512.8431716
2052,111728.150151
2053,144439.739822
2054,81040.1707502
2055,190072.4237
2056,148834.389171
2057,115053.330392
2058,222353.844772
2059,115609.501263
2060,176317.071582
2061,175112.856926
2062,118653.859381
2063,111276.389775
2064,129256.590783
2065,126629.863063
2066,169199.453505
2067,107587.832505
2068,138044.797149
2069,74483.7207397
2070,113852.1921
2071,73934.1244736
2072,159518.402135
2073,137963.175324
2074,206968.554787
2075,141412.65253
2076,127906.634189
2077,153782.048817
2078,119040.521032
2079,144239.353023
2080,116567.355993
2081,130848.20302
2082,90443.8371326
2083,158021.445615
2084,99314.5598608
2085,106582.338157
2086,104851.73408
2087,138690.719444
2088,95552.3097863
2089,84903.4291101
2090,147126.023571
2091,52681.9541656
2092,141579.064425
2093,183741.108999
2094,110196.16626
2095,133732.878245
2096,85200.3816359
2097,92275.9652737
2098,162204.308055
2099,20021.1430196
2100,10243.9457432
2101,111576.243137
2102,155052.282794
2103,84071.1638824
2104,153393.031746
2105,132768.272639
2106,52720.8470396
2107,214147.993367
2108,121655.184349
2109,101593.151806
2110,107621.255384
2111,155232.909038
2112,127623.375129
2113,129864.170578
2114,137196.076759
2115,168111.001994
2116,97517.4476986
2117,130578.647635
2118,115829.270468
2119,109010.678259
2120,126112.606339
2121,60517.6334172
2122,93964.2505194
2123,76848.6489845
2124,179222.013483
2125,153716.292369
2126,154546.720133
2127,161066.552309
2128,161286.912682
2129,88784.3087487
2130,130653.34224
2131,162688.793493
2132,122916.245774
2133,124097.002218
2134,110636.79748
2135,103460.308116
2136,10398.0408817
2137,102827.299242
2138,150411.657363
2139,149507.948279
2140,145020.03376
2141,162308.1848
2142,124678.538746
2143,142817.02405
2144,104542.230291
2145,139982.652999
2146,169630.163202
2147,138623.408028
2148,151038.824588
2149,178315.299887
2150,217336.300885
2151,126378.88195
2152,176906.011735
2153,172157.998126
2154,90759.4649406
2155,150375.145451
2156,277547.248996
2157,237214.488134
2158,247210.218782
2159,233151.170856
2160,188417.436427
2161,252883.98722
2162,345268.927697
2163,356207.872314
2164,247155.293289
2165,197247.959927
2166,141177.505373
2167,212192.922277
2168,196338.477518
2169,209170.386532
2170,219269.568786
2171,154754.85608
2172,129745.017625
2173,154872.199381
2174,232708.350606
2175,286238.012202
2176,302056.294917
2177,246509.057864
2178,221263.531581
2179,143520.937555
2180,201138.568923
2181,202385.76161
2182,230577.292292
2183,207492.614586
2184,111433.402867
2185,124402.753973
2186,163284.265168
2187,158328.224936
2188,178380.11929
2189,299977.014327
2190,30593.7636747
2191,23870.2970484
2192,48824.1836716
2193,99669.5034333
2194,74672.0410782
2195,100023.502801
2196,95750.3263669
2197,115216.011082
2198,167003.956486
2199,170997.650155
2200,109418.24556
2201,134099.465108
2202,215164.36574
2203,123826.418691
2204,151950.401527
2205,102801.34292
2206,127443.603786
2207,182638.082596
2208,221608.405691
2209,206316.031202
2210,124711.861266
2211,115455.407235
2212,132660.97403
2213,91554.5483347
2214,152805.930099
2215,99355.1167183
2216,158333.963237
2217,62933.5585275
2218,84807.1555219
2219,87752.5812024
2220,45214.7300947
2221,300276.996151
2222,264279.899164
2223,295347.229354
2224,223483.177922
2225,112456.246596
2226,181654.877472
2227,226271.671117
2228,289839.41622
2229,246865.492481
2230,142899.137745
2231,231387.690101
2232,178477.713748
2233,197127.439619
2234,268945.122756
2235,249844.435152
2236,264727.30327
2237,317790.397366
2238,197500.432492
2239,109927.615828
2240,171093.024384
2241,151233.379113
2242,128311.877397
2243,122319.938025
2244,105067.436693
2245,93109.6045548
2246,149441.167197
2247,104689.612158
2248,110467.692598
2249,124292.241218
2250,137347.056164
2251,106553.757416
2252,187716.460109
2253,147419.653055
2254,173743.069693
2255,184234.744529
2256,203690.198967
2257,201183.545262
2258,177265.338972
2259,173377.6038
2260,116656.757192
2261,193654.554525
2262,215055.523893
2263,350207.948399
2264,407169.884618
2265,145353.183446
2266,278636.204578
2267,310506.035302
2268,371948.652996
2269,160348.916997
2270,208406.704857
2271,235034.530433
2272,262077.74976
2273,186963.422473
2274,178126.691364
2275,160701.602219
2276,202528.874464
2277,192517.860185
2278,146791.344908
2279,134345.95465
2280,112907.548348
2281,178535.567805
2282,197600.726354
2283,105302.358438
2284,124035.102798
2285,143623.030394
2286,120771.27057
2287,356979.88682
2288,271636.590181
2289,313558.626689
2290,394128.533043
2291,327658.466038
2292,383641.789067
2293,411303.657254
2294,346378.23933
2295,423235.911071
2296,242226.872755
2297,339640.740362
2298,331377.713754
2299,334971.185425
2300,305702.925066
2301,318045.238854
2302,255447.959914
2303,237034.64417
2304,246563.036131
2305,205681.132488
2306,204930.87897
2307,205156.149222
2308,213107.960281
2309,297191.211447
2310,211255.255082
2311,207909.01731
2312,188719.025873
2313,181729.474795
2314,186501.914035
2315,186390.857698
2316,206867.319814
2317,201574.538853
2318,196226.845206
2319,199143.166465
2320,196198.145581
2321,252332.22846
2322,206651.708904
2323,194996.433967
2324,187391.804268
2325,221925.755297
2326,186836.619145
2327,218031.344222
2328,234114.455462
2329,185576.806029
2330,172681.128503
2331,316895.246877
2332,356067.923812
2333,306785.798167
2334,256722.882628
2335,266778.815172
2336,297449.912491
2337,202533.751424
2338,256956.248976
2339,230231.534241
2340,394192.254935
2341,210908.794449
2342,248295.322505
2343,227289.545293
2344,236568.699074
2345,245227.492606
2346,218604.958848
2347,203104.914416
2348,257232.71403
2349,188985.198683
2350,315432.207577
2351,281097.17146
2352,258459.074181
2353,254621.861045
2354,121736.080834
2355,138825.496346
2356,169680.745576
2357,208646.464238
2358,218129.876458
2359,111103.166523
2360,114811.772826
2361,144162.086402
2362,266064.900688
2363,168743.197174
2364,185533.91696
2365,235232.502216
2366,191717.355193
2367,223003.175919
2368,212939.387047
2369,218766.112231
2370,160471.574623
2371,173512.172948
2372,197226.296757
2373,283357.533893
2374,295398.440127
2375,237225.773639
2376,296449.330423
2377,338800.241084
2378,146105.334587
2379,215135.922256
2380,163899.218224
2381,170606.842467
2382,212515.742317
2383,204640.05155
2384,246317.209098
2385,172128.25846
2386,139453.395402
2387,124752.189452
2388,107179.550296
2389,124127.76633
2390,150417.299997
2391,137274.772968
2392,107482.768075
2393,181902.368266
2394,135365.036735
2395,201694.470351
2396,149109.183742
2397,226418.357486
2398,107023.998717
2399,44222.4922319
2400,35350.3374967
2401,108112.168494
2402,136223.473717
2403,143795.622814
2404,152400.183572
2405,154497.673617
2406,144750.913992
2407,134690.56474
2408,149995.612413
2409,116179.266906
2410,183973.538193
2411,106234.88621
2412,160800.965621
2413,122639.134007
2414,163273.304058
2415,127994.42097
2416,141754.556703
2417,141729.623884
2418,121612.610007
2419,124385.63688
2420,111390.191502
2421,129838.407631
2422,113202.939571
2423,115023.054547
2424,140418.599903
2425,192401.427372
2426,135342.21542
2427,120191.438152
2428,149973.536007
2429,98415.2248139
2430,129668.735835
2431,97618.8254375
2432,145883.548166
2433,135861.962426
2434,135626.749938
2435,147953.544345
2436,112328.3142
2437,102200.602061
2438,114348.260441
2439,120059.808082
2440,140943.801802
2441,125452.596737
2442,97879.728543
2443,130806.428159
2444,113785.967654
2445,112107.407443
2446,137769.000538
2447,212786.850612
2448,142122.427158
2449,135249.44455
2450,160250.199826
2451,110554.916234
2452,205316.316426
2453,93802.9940647
2454,101546.805754
2455,101129.000545
2456,160787.852238
2457,130136.789276
2458,124046.293244
2459,110210.758916
2460,136150.777593
2461,121300.839346
2462,126157.454832
2463,146570.029987
2464,184347.991094
2465,139966.349087
2466,125820.464406
2467,156015.770135
2468,92646.8035606
2469,84144.1432527
2470,191332.722523
2471,213557.85062
2472,160756.832651
2473,105334.572235
2474,80442.406563
2475,215171.547477
2476,97645.1239573
2477,110714.46347
2478,158816.920562
2479,101735.738819
2480,153011.730979
2481,127970.682786
2482,124791.215565
2483,98983.0053675
2484,121595.103057
2485,123836.526932
2486,129409.641594
2487,201359.202896
2488,171017.813963
2489,162649.417645
2490,133511.902149
2491,113786.584428
2492,198259.300509
2493,152957.078192
2494,157685.005275
2495,73908.9030572
2496,214003.984049
2497,163444.885351
2498,99164.9505521
2499,65679.6390168
2500,120549.181883
2501,150360.806106
2502,144673.032099
2503,107618.834208
2504,171355.214602
2505,222296.491716
2506,260452.3266
2507,294927.975606
2508,259155.505484
2509,229697.217802
2510,219118.923144
2511,192931.101052
2512,214854.732833
2513,231813.400375
2514,268007.714436
2515,145010.789861
2516,175113.068175
2517,116804.864926
2518,129149.877175
2519,234399.179028
2520,215559.148518
2521,203315.523558
2522,229253.284242
2523,125820.51023
2524,134112.404196
2525,142983.601167
2526,154473.236345
2527,120899.424186
2528,132486.301555
2529,155030.482772
2530,121108.700359
2531,242484.314251
2532,228568.182402
2533,206461.928863
2534,248842.716864
2535,282293.752573
2536,228383.299899
2537,234680.352355
2538,194811.415219
2539,210870.40394
2540,186834.304844
2541,192996.452099
2542,174424.046
2543,99282.1038001
2544,119054.455174
2545,123315.723218
2546,139716.573994
2547,151511.765904
2548,167742.167771
2549,148800.355947
2550,632571.690119
2551,143236.488223
2552,136620.00214
2553,43317.1286841
2554,47342.9370072
2555,101508.542733
2556,83815.8527665
2557,85381.8966478
2558,127056.934147
2559,126703.883955
2560,127518.211501
2561,138651.377202
2562,117415.604112
2563,129148.898736
2564,184820.319786
2565,100904.583384
2566,127568.285395
2567,88369.7743359
2568,182766.953005
2569,208119.582946
2570,124824.476722
2571,168867.115939
2572,159233.192434
2573,206983.95683
2574,265013.149615
2575,165728.261723
2576,110441.546818
2577,159346.574423
2578,93651.2797326
2579,18856.160047
2580,70755.3129412
2581,121451.277721
2582,152655.383916
2583,246861.365298
2584,188851.632761
2585,200850.623989
2586,229273.841619
2587,206118.503366
2588,144751.937055
2589,159820.683209
2590,226124.061362
2591,213591.783013
2592,223498.94741
2593,241380.386788
2594,197943.845762
2595,230214.309061
2596,303316.751533
2597,206379.025825
2598,282144.978753
2599,341100.467609
2600,158816.140856
2601,153443.007647
2602,70635.5557729
2603,86034.004824
2604,60748.5341682
2605,64976.8663147
2606,154387.963194
2607,190706.969436
2608,200058.626552
2609,163873.897513
2610,97538.4268643
2611,127418.835432
2612,163406.167142
2613,130024.243666
2614,114396.710256
2615,174409.169945
2616,143481.357499
2617,207347.407142
2618,213807.369746
2619,214163.638395
2620,170597.941124
2621,180161.850245
2622,184881.790585
2623,236428.179855
2624,282170.738601
2625,271452.424366
2626,175127.403513
2627,172113.887154
2628,399244.783711
2629,431289.989913
2630,328929.536546
2631,414752.170334
2632,367255.733148
2633,281920.149547
2634,364063.547013
2635,169292.274619
2636,184482.694759
2637,199486.718379
2638,267746.724018
2639,185702.83573
2640,161027.8406
2641,96837.4563535
2642,199124.013677
2643,106670.061237
2644,120552.616103
2645,106482.469621
2646,92894.4500869
2647,100584.276689
2648,137981.205085
2649,151089.550239
2650,131216.841843
2651,147305.645978
2652,369209.109899
2653,256209.846806
2654,251262.094232
2655,358643.877907
2656,315595.958155
2657,338519.717829
2658,304338.148946
2659,305386.864443
2660,349782.269998
2661,326521.771635
2662,355047.790468
2663,279057.195856
2664,290482.905292
2665,319040.125144
2666,272435.984289
2667,189177.700407
2668,202891.284365
2669,194913.896396
2670,285414.999956
2671,202854.129037
2672,205284.989403
2673,212003.702783
2674,214183.746286
2675,183925.836275
2676,215759.982778
2677,211262.669303
2678,261772.192095
2679,264198.554998
2680,275745.157331
2681,377471.594031
2682,306630.412511
2683,417742.793715
2684,294790.54768
2685,317422.645565
2686,241158.447988
2687,291623.911315
2688,229398.332605
2689,216352.724751
2690,388257.088606
2691,202208.882332
2692,124344.383839
2693,214789.565132
2694,134301.893273
2695,214398.374193
2696,200352.840694
2697,185573.170595
2698,212762.575007
2699,192022.659404
2700,172215.391025
2701,173397.599355
2702,115955.564527
2703,147987.558648
2704,143598.240821
2705,111577.153626
2706,109462.085576
2707,125011.891827
2708,126479.895958
2709,96674.8189404
2710,122460.265792
2711,271735.076937
2712,333464.315573
2713,180617.997331
2714,168293.060049
2715,169312.727798
2716,154650.938483
2717,184538.830718
2718,228883.959375
2719,150790.18303
2720,186209.781525
2721,141597.689966
2722,164497.05089
2723,168372.201918
2724,121283.25447
2725,127037.981604
2726,134766.848417
2727,140722.012637
2728,191333.860991
2729,149159.535842
2730,141828.602173
2731,122400.347259
2732,120361.074059
2733,152571.841144
2734,138920.557959
2735,140324.233513
2736,118816.541999
2737,115360.445735
2738,128816.761503
2739,156716.689245
2740,142354.829052
2741,159272.461799
2742,169210.663523
2743,136445.324845
2744,159979.094053
2745,151506.030584
2746,124702.672163
2747,164902.532198
2748,114069.28464
2749,121375.699636
2750,118726.1122
2751,121292.069495
2752,222328.582325
2753,134170.917496
2754,201059.81802
2755,145681.130661
2756,84045.4385671
2757,62205.4076083
2758,112009.48662
2759,164050.162317
2760,142171.549113
2761,131581.789664
2762,141252.195064
2763,180578.977977
2764,170095.494329
2765,263750.294758
2766,137961.607616
2767,53757.2362304
2768,81331.0240893
2769,129749.859704
2770,163299.470387
2771,105974.686482
2772,81018.6816271
2773,203984.836846
2774,147480.364528
2775,134870.135237
2776,166747.102817
2777,160974.673946
2778,125723.997022
2779,125529.788255
2780,83132.9630973
2781,83327.7079999
2782,85942.6219478
2783,75499.3063044
2784,119221.871616
2785,145347.501271
2786,68805.7633239
2787,148994.21115
2788,69408.217994
2789,194319.017548
2790,72702.7829818
2791,113432.938414
2792,52180.3908197
2793,161969.228278
2794,88675.8766236
2795,135628.86698
2796,85407.9203963
2797,230355.788163
2798,121563.972237
2799,128365.23001
2800,36627.3870632
2801,113029.387541
2802,134783.677361
2803,166543.274848
2804,131326.625359
2805,99723.7175032
2806,77365.8309539
2807,161176.07662
2808,165446.399667
2809,131559.628214
2810,125067.511405
2811,167326.096726
2812,142664.35914
2813,162101.439331
2814,154757.573808
2815,114656.619488
2816,256036.419628
2817,154906.500496
2818,135620.170598
2819,183985.113643
2820,136929.418576
2821,101289.688352
2822,183869.68216
2823,293461.831517
2824,171899.11945
2825,131828.403473
2826,139130.688952
2827,146460.183621
2828,246848.245222
2829,242599.324251
2830,224881.091787
2831,199385.171125
2832,249377.716834
2833,308513.208449
2834,224512.086806
2835,224062.411691
2836,203999.008772
2837,154831.910441
2838,135135.351859
2839,176749.984275
2840,197180.844986
2841,216745.511945
2842,234806.046675
2843,161519.710051
2844,178326.964134
2845,111288.502921
2846,216530.878972
2847,196136.104486
2848,231401.127345
2849,213832.419169
2850,292583.859339
2851,232229.001877
2852,243573.668991
2853,233818.081789
2854,163702.709647
2855,217786.161158
2856,203852.399452
2857,207018.52817
2858,216900.583985
2859,97980.9275818
2860,137121.152655
2861,125181.348385
2862,221182.399056
2863,116948.612812
2864,262815.27953
2865,136820.723173
2866,167518.254272
2867,103768.90979
2868,109362.16037
2869,105784.556556
2870,115484.586537
2871,58832.6755543
2872,18560.0728786
2873,82637.7441693
2874,183936.381353
2875,116143.080222
2876,173882.189347
2877,143180.27045
2878,152034.106221
2879,122933.138431
2880,110153.293402
2881,108117.823536
2882,159933.763664
2883,193392.835506
2884,186845.872224
2885,172916.152942
2886,203940.867755
2887,95092.8946274
2888,162868.771392
2889,15347.8572907
2890,79066.1532539
2891,145198.073846
2892,4996.52166281
2893,60745.9944615
2894,-3454.03303095
2895,290521.301559
2896,261234.815747
2897,235024.219679
2898,156912.011882
2899,240409.293795
2900,148116.224244
2901,244067.883201
2902,213490.072303
2903,314581.704863
2904,356485.293266
2905,66245.9123958
2906,215054.215771
2907,104592.582005
2908,119441.644671
2909,158676.535116
2910,55542.1595533
2911,69648.0181529
2912,142044.672865
2913,63777.8400074
2914,47649.4356086
2915,57628.4833345
2916,65671.0916537
2917,141044.929522
2918,105410.581773
2919,252309.61275
